transaction_id,user_id,transaction_amount,merchant_category,payment_status,device_type,city,bank_name,transaction_date,failure_reason,date_only
309,1400,2596,Groceries,Success,iOS,Chennai,ICICI,52:09.0,None,1/21/2026
310,1766,612,Shopping,Success,iOS,Mumbai,SBI,52:09.0,None,2/9/2026
311,1293,3612,Food,Success,iOS,Mumbai,HDFC,52:09.0,None,3/1/2026
312,1279,2539,Groceries,Success,iOS,Mumbai,Axis,52:09.0,None,3/3/2026
313,1836,822,Travel,Success,iOS,Mumbai,ICICI,52:09.0,None,12/27/2025
314,1883,2087,Food,Failed,Android,Mumbai,Axis,52:09.0,Network Error,12/23/2025
315,1609,3473,Travel,Success,Android,Bangalore,HDFC,52:09.0,None,3/1/2026
316,1197,2617,Groceries,Success,Android,Hyderabad,ICICI,52:09.0,None,1/14/2026
317,1981,1623,Food,Failed,Android,Chennai,ICICI,52:09.0,Insufficient Balance,12/27/2025
318,1906,3744,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,1/8/2026
319,1510,3341,Shopping,Success,iOS,Mumbai,ICICI,52:09.0,None,2/28/2026
320,1751,1296,Shopping,Success,iOS,Hyderabad,Axis,52:09.0,None,2/1/2026
321,1143,3769,Groceries,Success,iOS,Bangalore,ICICI,52:09.0,None,12/28/2025
322,1608,3889,Food,Failed,iOS,Delhi,Axis,52:09.0,Insufficient Balance,12/16/2025
323,1200,409,Electronics,Success,iOS,Hyderabad,ICICI,52:09.0,None,12/30/2025
324,1123,2426,Food,Success,Android,Chennai,ICICI,52:09.0,None,2/1/2026
325,1186,3059,Shopping,Success,Android,Bangalore,HDFC,52:09.0,None,12/31/2025
326,1325,3043,Travel,Success,Android,Delhi,Axis,52:09.0,None,12/28/2025
327,1463,1012,Electronics,Success,iOS,Bangalore,Axis,52:09.0,None,2/1/2026
328,1348,3682,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,1/16/2026
329,1770,1877,Electronics,Success,iOS,Delhi,HDFC,52:09.0,None,2/10/2026
330,1659,1663,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,12/20/2025
331,1763,1690,Electronics,Success,Android,Delhi,HDFC,52:09.0,None,12/11/2025
332,1954,2266,Groceries,Success,iOS,Chennai,HDFC,52:09.0,None,1/17/2026
333,1931,4362,Groceries,Success,Android,Mumbai,HDFC,52:09.0,None,12/5/2025
334,1402,427,Electronics,Success,iOS,Chennai,SBI,52:09.0,None,1/5/2026
335,1345,4264,Electronics,Success,Android,Bangalore,Axis,52:09.0,None,1/2/2026
336,1962,4335,Groceries,Failed,iOS,Hyderabad,HDFC,52:09.0,Insufficient Balance,1/17/2026
337,1510,419,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,3/3/2026
338,1146,2246,Electronics,Success,Android,Bangalore,SBI,52:09.0,None,2/7/2026
339,1147,3797,Food,Success,Android,Delhi,ICICI,52:09.0,None,1/2/2026
340,1863,701,Travel,Failed,iOS,Mumbai,ICICI,52:09.0,Network Error,12/13/2025
341,1710,819,Groceries,Success,Android,Hyderabad,Axis,52:09.0,None,2/18/2026
342,1819,2471,Groceries,Success,iOS,Chennai,ICICI,52:09.0,None,1/18/2026
343,1488,830,Travel,Success,iOS,Delhi,Axis,52:09.0,None,12/17/2025
344,1928,1766,Shopping,Failed,Android,Mumbai,SBI,52:09.0,Network Error,1/24/2026
345,1935,4033,Travel,Success,iOS,Hyderabad,SBI,52:09.0,None,12/28/2025
346,1639,1361,Electronics,Success,iOS,Bangalore,Axis,52:09.0,None,1/31/2026
347,1550,3409,Travel,Failed,Android,Mumbai,ICICI,52:09.0,Insufficient Balance,1/5/2026
348,1337,572,Groceries,Success,iOS,Mumbai,ICICI,52:09.0,None,1/7/2026
349,1871,571,Travel,Success,iOS,Mumbai,Axis,52:09.0,None,2/26/2026
350,1640,4928,Food,Success,iOS,Bangalore,Kotak,52:09.0,None,12/5/2025
351,1778,2370,Electronics,Failed,iOS,Chennai,ICICI,52:09.0,Insufficient Balance,12/27/2025
352,1987,985,Travel,Success,Android,Delhi,HDFC,52:09.0,None,12/12/2025
353,1952,2280,Groceries,Failed,Android,Chennai,ICICI,52:09.0,Network Error,1/13/2026
354,1472,4090,Electronics,Success,Android,Hyderabad,Kotak,52:09.0,None,1/25/2026
355,1945,4633,Groceries,Success,iOS,Delhi,SBI,52:09.0,None,3/1/2026
356,1150,4991,Shopping,Failed,Android,Hyderabad,SBI,52:09.0,Network Error,2/27/2026
357,1414,3747,Food,Success,Android,Bangalore,SBI,52:09.0,None,2/8/2026
358,1989,2887,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,1/9/2026
359,1297,4133,Food,Success,iOS,Mumbai,SBI,52:09.0,None,1/29/2026
360,1610,2511,Travel,Success,Android,Delhi,Kotak,52:09.0,None,1/24/2026
361,1262,3293,Electronics,Success,Android,Mumbai,Kotak,52:09.0,None,12/6/2025
362,1763,3409,Travel,Success,iOS,Hyderabad,ICICI,52:09.0,None,1/15/2026
363,1143,735,Food,Success,iOS,Mumbai,HDFC,52:09.0,None,1/14/2026
364,1345,2210,Food,Success,iOS,Mumbai,ICICI,52:09.0,None,1/29/2026
365,1623,4038,Food,Success,iOS,Bangalore,SBI,52:09.0,None,12/14/2025
366,1571,4116,Groceries,Failed,iOS,Bangalore,ICICI,52:09.0,Insufficient Balance,2/25/2026
367,1880,1617,Electronics,Success,iOS,Chennai,Kotak,52:09.0,None,2/14/2026
368,1001,88,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,12/24/2025
369,1896,2594,Travel,Success,Android,Bangalore,ICICI,52:09.0,None,1/29/2026
370,1303,4925,Shopping,Success,iOS,Bangalore,HDFC,52:09.0,None,1/12/2026
371,1253,1306,Food,Success,iOS,Chennai,Kotak,52:09.0,None,12/26/2025
372,1651,3040,Food,Success,Android,Delhi,Axis,52:09.0,None,2/18/2026
373,1452,2246,Food,Failed,iOS,Chennai,Axis,52:09.0,Insufficient Balance,12/25/2025
374,1036,3518,Travel,Failed,iOS,Mumbai,Kotak,52:09.0,Insufficient Balance,12/5/2025
375,1159,2758,Shopping,Success,Android,Mumbai,Axis,52:09.0,None,2/24/2026
376,1008,351,Groceries,Failed,iOS,Bangalore,SBI,52:09.0,Bank Server Down,2/17/2026
377,1232,696,Electronics,Success,iOS,Bangalore,Axis,52:09.0,None,12/11/2025
378,1098,4808,Groceries,Success,Android,Chennai,SBI,52:09.0,None,1/4/2026
379,1658,1809,Travel,Failed,Android,Chennai,Kotak,52:09.0,Network Error,2/21/2026
380,1815,4401,Food,Success,Android,Hyderabad,Axis,52:09.0,None,2/12/2026
381,1207,647,Electronics,Success,Android,Mumbai,Axis,52:09.0,None,1/8/2026
382,1130,711,Travel,Success,Android,Chennai,SBI,52:09.0,None,1/27/2026
383,1403,4380,Travel,Success,iOS,Delhi,SBI,52:09.0,None,12/12/2025
384,1151,1418,Travel,Success,iOS,Hyderabad,ICICI,52:09.0,None,2/18/2026
385,1053,2631,Electronics,Success,iOS,Chennai,HDFC,52:09.0,None,1/5/2026
386,1119,3918,Electronics,Failed,iOS,Bangalore,Axis,52:09.0,Insufficient Balance,1/25/2026
387,1672,3587,Shopping,Success,iOS,Chennai,HDFC,52:09.0,None,12/5/2025
388,1919,4915,Shopping,Success,Android,Bangalore,HDFC,52:09.0,None,12/14/2025
389,1627,4358,Groceries,Success,iOS,Bangalore,Axis,52:09.0,None,12/12/2025
390,1586,4608,Electronics,Success,iOS,Mumbai,SBI,52:09.0,None,3/3/2026
391,1624,332,Electronics,Success,iOS,Mumbai,ICICI,52:09.0,None,12/29/2025
392,1967,3728,Electronics,Success,iOS,Chennai,Kotak,52:09.0,None,3/3/2026
393,1419,1536,Shopping,Failed,iOS,Chennai,Axis,52:09.0,Insufficient Balance,12/9/2025
394,1421,4132,Travel,Failed,Android,Delhi,Axis,52:09.0,Bank Server Down,1/3/2026
395,1103,4233,Food,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/7/2026
396,1851,510,Shopping,Failed,iOS,Hyderabad,HDFC,52:09.0,Bank Server Down,2/22/2026
397,1253,2375,Electronics,Success,iOS,Chennai,ICICI,52:09.0,None,1/13/2026
398,1226,3804,Shopping,Success,iOS,Mumbai,HDFC,52:09.0,None,2/20/2026
399,1111,2518,Groceries,Success,iOS,Delhi,Kotak,52:09.0,None,1/31/2026
400,1509,1774,Electronics,Success,iOS,Hyderabad,Kotak,52:09.0,None,1/30/2026
401,1472,1426,Groceries,Success,Android,Chennai,ICICI,52:09.0,None,12/22/2025
402,1098,2793,Electronics,Success,iOS,Mumbai,Kotak,52:09.0,None,2/6/2026
403,1152,564,Shopping,Success,Android,Mumbai,Kotak,52:09.0,None,1/21/2026
404,1860,752,Travel,Failed,Android,Mumbai,ICICI,52:09.0,Bank Server Down,1/13/2026
405,1913,1703,Food,Success,iOS,Bangalore,Axis,52:09.0,None,1/2/2026
406,1895,2116,Groceries,Success,iOS,Mumbai,HDFC,52:09.0,None,1/22/2026
407,1877,72,Shopping,Success,iOS,Chennai,Axis,52:09.0,None,1/6/2026
408,1337,2510,Travel,Success,Android,Delhi,Axis,52:09.0,None,3/2/2026
409,1705,1354,Shopping,Success,iOS,Chennai,HDFC,52:09.0,None,12/24/2025
410,1821,3350,Groceries,Success,iOS,Mumbai,Axis,52:09.0,None,2/1/2026
411,1162,411,Food,Success,iOS,Delhi,ICICI,52:09.0,None,2/9/2026
412,1719,3777,Shopping,Success,Android,Hyderabad,HDFC,52:09.0,None,12/18/2025
413,1956,1334,Electronics,Success,Android,Hyderabad,SBI,52:09.0,None,1/9/2026
414,1680,564,Travel,Success,iOS,Chennai,Axis,52:09.0,None,2/4/2026
415,1995,498,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,12/15/2025
416,1160,1905,Travel,Success,iOS,Chennai,HDFC,52:09.0,None,2/13/2026
417,1579,3612,Electronics,Success,Android,Delhi,SBI,52:09.0,None,12/18/2025
418,1800,2570,Food,Success,iOS,Delhi,Kotak,52:09.0,None,1/15/2026
419,1397,3131,Food,Success,Android,Chennai,SBI,52:09.0,None,3/2/2026
420,1276,1478,Electronics,Success,iOS,Delhi,Axis,52:09.0,None,2/21/2026
421,1815,4017,Travel,Success,iOS,Mumbai,Kotak,52:09.0,None,1/19/2026
422,1915,972,Shopping,Success,Android,Delhi,Axis,52:09.0,None,1/4/2026
423,1503,3187,Electronics,Success,Android,Delhi,Kotak,52:09.0,None,1/4/2026
424,1895,2209,Groceries,Success,Android,Chennai,HDFC,52:09.0,None,1/25/2026
425,1391,2597,Travel,Failed,Android,Hyderabad,ICICI,52:09.0,Bank Server Down,2/7/2026
426,1134,3029,Food,Failed,Android,Bangalore,ICICI,52:09.0,Network Error,2/11/2026
427,1194,2331,Electronics,Success,iOS,Delhi,SBI,52:09.0,None,1/21/2026
428,1400,2699,Food,Success,iOS,Bangalore,Kotak,52:09.0,None,1/27/2026
429,1639,363,Travel,Success,Android,Delhi,Axis,52:09.0,None,2/23/2026
430,1032,2663,Food,Failed,iOS,Chennai,HDFC,52:09.0,Network Error,2/20/2026
431,1687,3133,Electronics,Failed,iOS,Chennai,HDFC,52:09.0,Network Error,2/22/2026
432,1459,2306,Travel,Success,Android,Delhi,HDFC,52:09.0,None,1/4/2026
433,1954,1087,Groceries,Success,iOS,Chennai,ICICI,52:09.0,None,2/27/2026
434,1882,3539,Electronics,Success,iOS,Chennai,Axis,52:09.0,None,1/30/2026
435,1469,2684,Shopping,Success,Android,Delhi,HDFC,52:09.0,None,12/25/2025
436,1374,4033,Electronics,Success,Android,Hyderabad,HDFC,52:09.0,None,12/14/2025
437,1021,1828,Travel,Success,iOS,Delhi,SBI,52:09.0,None,12/31/2025
438,1749,3945,Electronics,Failed,Android,Hyderabad,Kotak,52:09.0,Insufficient Balance,2/3/2026
439,1669,1174,Groceries,Success,iOS,Chennai,Kotak,52:09.0,None,2/14/2026
440,1037,747,Groceries,Success,Android,Hyderabad,Kotak,52:09.0,None,2/26/2026
441,1229,2229,Shopping,Failed,Android,Chennai,SBI,52:09.0,Insufficient Balance,1/10/2026
442,1364,1454,Food,Failed,Android,Hyderabad,ICICI,52:09.0,Insufficient Balance,12/12/2025
443,1562,1093,Travel,Success,Android,Hyderabad,SBI,52:09.0,None,1/31/2026
444,1437,1979,Travel,Success,iOS,Delhi,HDFC,52:09.0,None,1/21/2026
445,1775,1063,Food,Success,Android,Hyderabad,Axis,52:09.0,None,1/16/2026
446,1282,276,Groceries,Success,Android,Chennai,HDFC,52:09.0,None,2/1/2026
447,1026,1878,Groceries,Failed,iOS,Delhi,HDFC,52:09.0,Network Error,1/1/2026
448,1225,4967,Electronics,Failed,iOS,Hyderabad,Axis,52:09.0,Network Error,1/7/2026
449,1276,2073,Shopping,Success,iOS,Delhi,Kotak,52:09.0,None,2/21/2026
450,1797,2502,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,2/6/2026
451,1608,2135,Shopping,Success,Android,Delhi,ICICI,52:09.0,None,2/5/2026
452,1283,4333,Electronics,Failed,iOS,Bangalore,HDFC,52:09.0,Bank Server Down,12/11/2025
453,1878,1130,Shopping,Success,Android,Bangalore,HDFC,52:09.0,None,1/6/2026
454,1959,2370,Food,Success,iOS,Delhi,ICICI,52:09.0,None,2/5/2026
455,1480,3240,Electronics,Success,Android,Chennai,SBI,52:09.0,None,1/4/2026
456,1452,2680,Food,Success,iOS,Chennai,HDFC,52:09.0,None,1/1/2026
457,1828,2613,Electronics,Success,Android,Chennai,ICICI,52:09.0,None,2/12/2026
458,1815,3342,Shopping,Success,Android,Mumbai,HDFC,52:09.0,None,3/1/2026
459,1658,4671,Food,Failed,iOS,Bangalore,Kotak,52:09.0,Bank Server Down,2/16/2026
460,1515,3636,Food,Failed,Android,Delhi,Kotak,52:09.0,Insufficient Balance,1/19/2026
461,1546,4481,Food,Success,Android,Chennai,HDFC,52:09.0,None,12/15/2025
462,1191,2997,Electronics,Success,Android,Chennai,HDFC,52:09.0,None,2/2/2026
463,1048,4009,Travel,Success,Android,Delhi,Kotak,52:09.0,None,1/23/2026
464,1511,2863,Shopping,Success,iOS,Bangalore,HDFC,52:09.0,None,12/29/2025
465,1016,2633,Food,Success,Android,Delhi,SBI,52:09.0,None,2/3/2026
466,1171,211,Travel,Failed,Android,Mumbai,SBI,52:09.0,Bank Server Down,2/2/2026
467,1219,643,Shopping,Success,iOS,Mumbai,Axis,52:09.0,None,1/31/2026
468,1157,3309,Shopping,Success,iOS,Delhi,SBI,52:09.0,None,2/22/2026
469,1476,4205,Food,Failed,iOS,Bangalore,HDFC,52:09.0,Insufficient Balance,1/12/2026
470,1045,3012,Food,Failed,Android,Chennai,HDFC,52:09.0,Bank Server Down,2/24/2026
471,1372,3938,Electronics,Success,Android,Mumbai,ICICI,52:09.0,None,1/12/2026
472,1517,3440,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,1/27/2026
473,1098,4551,Travel,Success,Android,Bangalore,Kotak,52:09.0,None,1/8/2026
474,1891,713,Food,Success,iOS,Mumbai,Kotak,52:09.0,None,1/28/2026
475,1744,1182,Shopping,Success,Android,Mumbai,Axis,52:09.0,None,1/27/2026
476,1036,591,Food,Success,iOS,Bangalore,ICICI,52:09.0,None,1/7/2026
477,1279,3024,Shopping,Failed,Android,Delhi,Kotak,52:09.0,Bank Server Down,1/27/2026
478,1348,917,Shopping,Success,iOS,Chennai,Axis,52:09.0,None,12/5/2025
479,1496,2116,Food,Success,Android,Chennai,SBI,52:09.0,None,12/10/2025
480,1301,481,Groceries,Success,iOS,Mumbai,ICICI,52:09.0,None,1/2/2026
481,1180,4885,Travel,Success,Android,Chennai,ICICI,52:09.0,None,1/1/2026
482,1606,4328,Shopping,Failed,Android,Delhi,HDFC,52:09.0,Insufficient Balance,12/13/2025
483,1098,1256,Shopping,Success,Android,Mumbai,SBI,52:09.0,None,12/7/2025
484,1699,2578,Groceries,Success,iOS,Chennai,ICICI,52:09.0,None,2/7/2026
485,1992,1219,Electronics,Success,Android,Hyderabad,Axis,52:09.0,None,12/30/2025
486,1115,880,Groceries,Success,Android,Hyderabad,Kotak,52:09.0,None,1/3/2026
487,1190,1701,Groceries,Success,Android,Hyderabad,SBI,52:09.0,None,1/6/2026
488,1252,1186,Shopping,Success,iOS,Hyderabad,SBI,52:09.0,None,12/24/2025
489,1980,2860,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,1/11/2026
490,1927,525,Groceries,Success,iOS,Mumbai,ICICI,52:09.0,None,1/7/2026
491,1982,2860,Electronics,Success,Android,Bangalore,ICICI,52:09.0,None,12/31/2025
492,1160,1376,Food,Failed,iOS,Bangalore,Axis,52:09.0,Insufficient Balance,12/26/2025
493,1255,1069,Groceries,Failed,iOS,Mumbai,HDFC,52:09.0,Network Error,2/12/2026
494,1322,1886,Groceries,Success,Android,Mumbai,ICICI,52:09.0,None,1/9/2026
495,1127,4306,Electronics,Success,iOS,Delhi,HDFC,52:09.0,None,3/3/2026
496,1017,2498,Travel,Success,iOS,Bangalore,HDFC,52:09.0,None,12/4/2025
497,1792,4343,Groceries,Success,Android,Hyderabad,SBI,52:09.0,None,2/22/2026
498,1734,1333,Groceries,Success,iOS,Mumbai,Kotak,52:09.0,None,2/9/2026
499,1565,709,Travel,Failed,iOS,Hyderabad,Kotak,52:09.0,Bank Server Down,1/12/2026
500,1569,2060,Electronics,Failed,iOS,Bangalore,Axis,52:09.0,Network Error,2/8/2026
501,1322,448,Groceries,Success,iOS,Chennai,Axis,52:09.0,None,2/19/2026
502,1871,1783,Travel,Success,Android,Chennai,Kotak,52:09.0,None,2/3/2026
503,1685,2175,Groceries,Failed,iOS,Mumbai,Kotak,52:09.0,Bank Server Down,1/5/2026
504,1791,2221,Food,Success,iOS,Delhi,SBI,52:09.0,None,1/20/2026
505,1625,124,Shopping,Success,Android,Hyderabad,SBI,52:09.0,None,2/22/2026
506,1287,4747,Food,Success,Android,Mumbai,Kotak,52:09.0,None,2/1/2026
507,1942,3521,Groceries,Success,iOS,Delhi,ICICI,52:09.0,None,12/20/2025
508,1853,886,Electronics,Success,Android,Hyderabad,ICICI,52:09.0,None,12/6/2025
509,1662,549,Shopping,Success,Android,Bangalore,SBI,52:09.0,None,2/18/2026
510,1961,187,Food,Success,Android,Chennai,HDFC,52:09.0,None,1/29/2026
511,1638,2147,Travel,Success,Android,Delhi,Kotak,52:09.0,None,2/15/2026
512,1154,3746,Electronics,Success,Android,Hyderabad,Axis,52:09.0,None,2/11/2026
513,1489,1935,Food,Success,Android,Mumbai,ICICI,52:09.0,None,12/27/2025
514,1385,2807,Travel,Success,Android,Hyderabad,HDFC,52:09.0,None,1/5/2026
515,1985,3970,Groceries,Success,Android,Mumbai,ICICI,52:09.0,None,12/15/2025
516,1784,1950,Travel,Failed,Android,Chennai,HDFC,52:09.0,Insufficient Balance,2/24/2026
517,1103,2660,Food,Success,iOS,Chennai,Kotak,52:09.0,None,1/25/2026
518,1928,4036,Food,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/6/2026
519,1392,1499,Groceries,Failed,iOS,Hyderabad,Kotak,52:09.0,Insufficient Balance,12/30/2025
520,1810,596,Travel,Success,iOS,Mumbai,SBI,52:09.0,None,2/2/2026
521,1245,4726,Travel,Success,iOS,Mumbai,HDFC,52:09.0,None,2/23/2026
522,1175,2053,Groceries,Success,Android,Delhi,Axis,52:09.0,None,1/31/2026
523,1038,2146,Travel,Success,Android,Delhi,Axis,52:09.0,None,2/21/2026
524,1476,753,Groceries,Success,iOS,Delhi,Kotak,52:09.0,None,12/8/2025
525,1681,2453,Electronics,Failed,iOS,Hyderabad,Axis,52:09.0,Network Error,1/29/2026
526,1758,1675,Food,Success,Android,Delhi,ICICI,52:09.0,None,2/14/2026
527,1537,3381,Electronics,Success,iOS,Hyderabad,HDFC,52:09.0,None,2/13/2026
528,1866,4783,Shopping,Failed,Android,Chennai,HDFC,52:09.0,Network Error,1/9/2026
529,1817,3028,Shopping,Success,iOS,Bangalore,HDFC,52:09.0,None,12/12/2025
530,1920,4786,Shopping,Success,Android,Chennai,ICICI,52:09.0,None,1/26/2026
531,1407,2889,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,12/12/2025
532,1524,3434,Travel,Success,Android,Hyderabad,ICICI,52:09.0,None,2/20/2026
533,1827,2709,Electronics,Success,iOS,Bangalore,HDFC,52:09.0,None,2/28/2026
534,1505,1911,Electronics,Success,iOS,Mumbai,HDFC,52:09.0,None,1/20/2026
535,1902,2906,Electronics,Success,Android,Mumbai,HDFC,52:09.0,None,2/5/2026
536,1824,735,Electronics,Success,Android,Mumbai,Axis,52:09.0,None,1/12/2026
537,1035,4333,Shopping,Success,iOS,Delhi,SBI,52:09.0,None,2/27/2026
538,1684,1669,Electronics,Success,iOS,Mumbai,ICICI,52:09.0,None,2/26/2026
539,1019,4693,Travel,Success,Android,Delhi,HDFC,52:09.0,None,12/17/2025
540,1320,1481,Shopping,Success,Android,Delhi,Kotak,52:09.0,None,12/7/2025
541,1775,925,Electronics,Success,Android,Mumbai,SBI,52:09.0,None,1/7/2026
542,1511,4763,Groceries,Failed,iOS,Mumbai,Kotak,52:09.0,Bank Server Down,12/5/2025
543,1399,2511,Food,Success,iOS,Bangalore,SBI,52:09.0,None,12/26/2025
544,1653,1415,Food,Success,Android,Bangalore,HDFC,52:09.0,None,1/19/2026
545,1971,1293,Food,Success,iOS,Delhi,SBI,52:09.0,None,2/17/2026
546,1882,212,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,12/4/2025
547,1470,2024,Electronics,Success,Android,Delhi,HDFC,52:09.0,None,1/21/2026
548,1142,3341,Shopping,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/21/2026
549,1091,319,Travel,Failed,Android,Delhi,Kotak,52:09.0,Bank Server Down,12/21/2025
550,1353,681,Groceries,Success,Android,Delhi,Axis,52:09.0,None,2/21/2026
551,1833,955,Groceries,Success,iOS,Bangalore,Kotak,52:09.0,None,12/28/2025
552,1799,3521,Food,Success,iOS,Hyderabad,Kotak,52:09.0,None,2/5/2026
553,1726,3303,Food,Success,Android,Chennai,SBI,52:09.0,None,1/5/2026
554,1958,2064,Food,Success,Android,Chennai,Axis,52:09.0,None,12/4/2025
555,1853,1691,Electronics,Success,Android,Chennai,HDFC,52:09.0,None,12/22/2025
556,1050,254,Travel,Failed,iOS,Hyderabad,HDFC,52:09.0,Bank Server Down,2/11/2026
557,1664,631,Travel,Success,Android,Mumbai,ICICI,52:09.0,None,2/11/2026
558,1697,890,Travel,Success,Android,Hyderabad,Axis,52:09.0,None,12/22/2025
559,1574,1769,Travel,Success,Android,Bangalore,SBI,52:09.0,None,3/3/2026
560,1189,2693,Food,Success,Android,Delhi,ICICI,52:09.0,None,1/5/2026
561,1124,2347,Groceries,Success,iOS,Delhi,ICICI,52:09.0,None,2/19/2026
562,1149,924,Food,Success,iOS,Bangalore,HDFC,52:09.0,None,12/21/2025
563,1313,739,Travel,Success,Android,Bangalore,Kotak,52:09.0,None,2/26/2026
564,1569,4050,Food,Success,iOS,Delhi,SBI,52:09.0,None,12/7/2025
565,1341,3191,Travel,Success,iOS,Mumbai,Axis,52:09.0,None,1/5/2026
566,1304,1472,Shopping,Success,iOS,Mumbai,ICICI,52:09.0,None,2/15/2026
567,1691,721,Groceries,Failed,Android,Mumbai,SBI,52:09.0,Network Error,12/21/2025
568,1681,1221,Shopping,Success,iOS,Bangalore,HDFC,52:09.0,None,2/20/2026
569,1837,3776,Electronics,Success,iOS,Delhi,ICICI,52:09.0,None,12/8/2025
570,1782,993,Food,Failed,Android,Delhi,ICICI,52:09.0,Insufficient Balance,1/11/2026
571,1053,1499,Electronics,Success,Android,Delhi,HDFC,52:09.0,None,12/18/2025
572,1443,3787,Food,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/24/2025
573,1612,2589,Shopping,Success,iOS,Hyderabad,HDFC,52:09.0,None,12/21/2025
574,1992,4009,Travel,Success,Android,Chennai,SBI,52:09.0,None,1/11/2026
575,1263,4310,Travel,Success,Android,Hyderabad,SBI,52:09.0,None,1/26/2026
576,1052,2411,Food,Success,Android,Mumbai,SBI,52:09.0,None,3/1/2026
577,1571,3702,Travel,Success,Android,Mumbai,Kotak,52:09.0,None,2/24/2026
578,1619,3720,Shopping,Success,iOS,Mumbai,ICICI,52:09.0,None,2/22/2026
579,1004,1803,Travel,Success,Android,Mumbai,SBI,52:09.0,None,1/16/2026
580,1102,2402,Shopping,Success,iOS,Chennai,Kotak,52:09.0,None,1/22/2026
581,1195,1988,Electronics,Success,iOS,Mumbai,ICICI,52:09.0,None,12/30/2025
582,1773,420,Shopping,Success,iOS,Bangalore,SBI,52:09.0,None,1/21/2026
583,1876,4998,Groceries,Success,Android,Bangalore,HDFC,52:09.0,None,1/20/2026
584,1991,4529,Groceries,Success,Android,Bangalore,Axis,52:09.0,None,2/23/2026
585,1883,1981,Groceries,Success,iOS,Hyderabad,SBI,52:09.0,None,2/18/2026
586,1349,474,Food,Success,iOS,Delhi,Axis,52:09.0,None,2/28/2026
587,1046,4774,Food,Success,iOS,Chennai,SBI,52:09.0,None,3/2/2026
588,1866,944,Food,Success,iOS,Bangalore,HDFC,52:09.0,None,12/9/2025
589,1822,647,Shopping,Success,iOS,Bangalore,Axis,52:09.0,None,3/3/2026
590,1935,3112,Food,Failed,Android,Mumbai,Kotak,52:09.0,Insufficient Balance,12/19/2025
591,1819,2386,Electronics,Success,Android,Bangalore,HDFC,52:09.0,None,12/29/2025
592,1655,4738,Groceries,Success,Android,Mumbai,Axis,52:09.0,None,1/17/2026
593,1268,1737,Shopping,Success,iOS,Mumbai,Axis,52:09.0,None,1/4/2026
594,1369,622,Groceries,Success,iOS,Delhi,HDFC,52:09.0,None,12/19/2025
595,1635,2140,Food,Success,Android,Hyderabad,HDFC,52:09.0,None,2/25/2026
596,1105,3719,Shopping,Success,Android,Mumbai,HDFC,52:09.0,None,12/28/2025
597,1669,4322,Travel,Success,iOS,Mumbai,ICICI,52:09.0,None,2/17/2026
